# garg caseC [0/core/0] sandwich, S = a/h = 10 -- 3-D DISPLACEMENT recovery, Yu-2003 Eq. 65
# plate part u^2d from: ABAQUS RM-shell job garg_caseC_S10.dat  (harmonic fit residual 3.20e-08)
# stations: U1, U2 at x = 0 (cos peak); U3 at x = a/2 (sin peak)
# 
# U_1 = U - x3 (p W) + w1 ; U_2 = V + w2 ; U_3 = W + w3   (Kirchhoff
# composition -- the raw warping tilt carries the mean shear; z*phi
# would double-count it, see msgrm_warping_at_depth)
#   plate DOF amplitudes [U, V, W, F1, F2] = [0, 0, 0.000111333, -6.00244e-05, 0]
#   (rotations F1/F2 are fitted and recorded but the composition
#    needs only U, V, W; Abaqus map phi1 = UR2, phi2 = -UR1; the
#    rigid-body constants of the deck's pins are fitted out -- the
#    exact solution carries the zero-span-average gauge)
#   strain amplitudes Es = [0, 0, 0, 0.000188572, 0, 0]
#   warping arguments: E6,1 = p Es at x = 0 ; E6 = Es and
#   E6,11 = -p^2 Es at x = a/2
# 
# gauge check: <U1_exact> over the thickness = 1.853641e-08 vs plate u0 = 0.000000e+00
# 
# rel L2 errors vs exact 3-D [%]:  U1   1.2874   U2   0.0000 (U2_exact ~ 0: denominator floored at 1e-3 ||U1||)   U3   2.1728
# 
# columns: z[m]  U1_rec U1_exact  U2_rec U2_exact  U3_rec U3_exact  [m]
   4.487500e-02   -2.607800e-06   -2.605845e-06   -1.062769e-20    0.000000e+00    1.126303e-04    1.099727e-04
   4.500000e-02   -2.651306e-06   -2.648568e-06   -1.062769e-20    0.000000e+00    1.126303e-04    1.099725e-04
   4.512500e-02   -2.694820e-06   -2.691299e-06   -1.062769e-20    0.000000e+00    1.126304e-04    1.099723e-04
   4.525000e-02   -2.738344e-06   -2.734039e-06   -1.062769e-20    0.000000e+00    1.126303e-04    1.099722e-04
   4.537500e-02   -2.781876e-06   -2.776788e-06   -1.062769e-20    0.000000e+00    1.126303e-04    1.099720e-04
   4.550000e-02   -2.825417e-06   -2.819546e-06   -1.062769e-20    0.000000e+00    1.126303e-04    1.099718e-04
   4.562500e-02   -2.868966e-06   -2.862313e-06   -1.062769e-20    0.000000e+00    1.126302e-04    1.099716e-04
   4.575000e-02   -2.912525e-06   -2.905089e-06   -1.062769e-20    0.000000e+00    1.126302e-04    1.099714e-04
   4.587500e-02   -2.956093e-06   -2.947875e-06   -1.062769e-20    0.000000e+00    1.126301e-04    1.099712e-04
   4.600000e-02   -2.999669e-06   -2.990670e-06   -1.062769e-20    0.000000e+00    1.126300e-04    1.099710e-04
   4.612500e-02   -3.043255e-06   -3.033476e-06   -1.062769e-20    0.000000e+00    1.126299e-04    1.099708e-04
   4.625000e-02   -3.086849e-06   -3.076291e-06   -1.062769e-20    0.000000e+00    1.126298e-04    1.099706e-04
   4.637500e-02   -3.130453e-06   -3.119116e-06   -1.062769e-20    0.000000e+00    1.126297e-04    1.099704e-04
   4.650000e-02   -3.174066e-06   -3.161951e-06   -1.062769e-20    0.000000e+00    1.126296e-04    1.099702e-04
   4.662500e-02   -3.217687e-06   -3.204796e-06   -1.062769e-20    0.000000e+00    1.126295e-04    1.099699e-04
   4.675000e-02   -3.261318e-06   -3.247652e-06   -1.062769e-20    0.000000e+00    1.126293e-04    1.099697e-04
   4.687500e-02   -3.304958e-06   -3.290518e-06   -1.062769e-20    0.000000e+00    1.126292e-04    1.099695e-04
   4.700000e-02   -3.348607e-06   -3.333395e-06   -1.062769e-20    0.000000e+00    1.126290e-04    1.099692e-04
   4.712500e-02   -3.392265e-06   -3.376283e-06   -1.062769e-20    0.000000e+00    1.126288e-04    1.099690e-04
   4.725000e-02   -3.435932e-06   -3.419182e-06   -1.062769e-20    0.000000e+00    1.126286e-04    1.099688e-04
   4.737500e-02   -3.479609e-06   -3.462092e-06   -1.062769e-20    0.000000e+00    1.126284e-04    1.099685e-04
   4.750000e-02   -3.523295e-06   -3.505013e-06   -1.062769e-20    0.000000e+00    1.126282e-04    1.099682e-04
   4.762500e-02   -3.566990e-06   -3.547945e-06   -1.062769e-20    0.000000e+00    1.126280e-04    1.099680e-04
   4.775000e-02   -3.610694e-06   -3.590889e-06   -1.062769e-20    0.000000e+00    1.126277e-04    1.099677e-04
   4.787500e-02   -3.654408e-06   -3.633845e-06   -1.062769e-20    0.000000e+00    1.126275e-04    1.099675e-04
   4.800000e-02   -3.698131e-06   -3.676812e-06   -1.062769e-20    0.000000e+00    1.126272e-04    1.099672e-04
   4.812500e-02   -3.741863e-06   -3.719792e-06   -1.062769e-20    0.000000e+00    1.126269e-04    1.099669e-04
   4.825000e-02   -3.785605e-06   -3.762783e-06   -1.062769e-20    0.000000e+00    1.126266e-04    1.099666e-04
   4.837500e-02   -3.829356e-06   -3.805787e-06   -1.062769e-20    0.000000e+00    1.126263e-04    1.099663e-04
   4.850000e-02   -3.873117e-06   -3.848803e-06   -1.062769e-20    0.000000e+00    1.126260e-04    1.099660e-04
   4.862500e-02   -3.916887e-06   -3.891831e-06   -1.062769e-20    0.000000e+00    1.126257e-04    1.099658e-04
   4.875000e-02   -3.960666e-06   -3.934873e-06   -1.062769e-20    0.000000e+00    1.126254e-04    1.099655e-04
   4.887500e-02   -4.004455e-06   -3.977926e-06   -1.062769e-20    0.000000e+00    1.126250e-04    1.099651e-04
   4.900000e-02   -4.048254e-06   -4.020993e-06   -1.062769e-20    0.000000e+00    1.126247e-04    1.099648e-04
   4.912500e-02   -4.092062e-06   -4.064073e-06   -1.062769e-20    0.000000e+00    1.126243e-04    1.099645e-04
   4.925000e-02   -4.135880e-06   -4.107166e-06   -1.062769e-20    0.000000e+00    1.126239e-04    1.099642e-04
   4.937500e-02   -4.179707e-06   -4.150272e-06   -1.062769e-20    0.000000e+00    1.126235e-04    1.099639e-04
   4.950000e-02   -4.223544e-06   -4.193392e-06   -1.062769e-20    0.000000e+00    1.126231e-04    1.099636e-04
   4.962500e-02   -4.267391e-06   -4.236526e-06   -1.062769e-20    0.000000e+00    1.126227e-04    1.099632e-04
   4.975000e-02   -4.311247e-06   -4.279673e-06   -1.062769e-20    0.000000e+00    1.126223e-04    1.099629e-04
   4.987500e-02   -4.355113e-06   -4.322834e-06   -1.062769e-20    0.000000e+00    1.126218e-04    1.099625e-04
   5.000000e-02   -4.398988e-06   -4.366009e-06   -1.062769e-20    0.000000e+00    1.126214e-04    1.099622e-04
